,business_id,name,categories,address,postal_code,latitude,longitude,stars,review_count,is_open,price_range,Latin America,North American,Ottoman Cuisine,Quick and Greasy,European,Asian,Cafes & Desserts,Other,checkin_sum,fisrt_record,last_record,total_days
933,P4fLanfdAJYml-CEbXvmjg,Burger King,"Burgers, Fast Food, Restaurants",3900 East Colonial Dr,32803.0,28.5531377,-81.3363746,2.0,28,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39,2010-10-15 18:07:24,2020-07-10 01:29:10,3555.3067824074074
934,w5AkkovrPhWqT39eoXcB-Q,Caffe Ritazza,"Sandwiches, Restaurants, Food, Coffee & Tea",200 S Orange Ave,32801.0,28.5400031,-81.3792261,3.0,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33,2010-01-30 05:03:05,2012-02-16 21:49:16,747.698738425926
935,lReqrICxDPzX6jP9tFwIxw,The Cheesecake Factory,"American (New), Restaurants, Desserts, Food, American (Traditional)",11602 Regency Village Dr,32821.0,28.392503,-81.486989,3.5,115,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157,2019-12-12 01:23:22,2021-01-27 02:18:59,412.0386226851852
936,1QYW6hXnNIdpGazUVcfY0Q,Casey's on Central,"American (Traditional), Arts & Entertainment, Restaurants, Jazz & Blues, Bars, Dive Bars, Music Venues, Nightlife","50 E Central Blvd, Ste D",32801.0,28.541893,-81.3778338,4.0,84,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,601,2010-04-16 01:17:27,2020-12-11 22:51:10,3892.898414351852
937,xdmEbW_KchQeVHJ3w_dpRw,Chili's,"Tex-Mex, Bars, Restaurants, Mexican, American (Traditional), Seafood, Nightlife",6949 S Semoran Blvd,32822.0,28.4626862,-81.3092068,2.5,125,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,624,2010-04-12 19:53:15,2021-01-03 23:45:44,3919.1614467592594
938,oEFg94BG11hf_9TitE1hmg,Pizza Hut,"Restaurants, Italian, Pizza, Chicken Wings","8255 Lee Vista Blvd, Ste B",32822.0,28.4665119724,-81.2736468716,2.5,14,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26,2012-01-08 00:52:29,2019-07-02 00:05:22,2731.967280092593
939,tWgsAV_n4027d5C60aTStA,Mr. Sisters,"Dance Clubs, American (Traditional), Nightlife, Gay Bars, Bars, Lounges, Restaurants, Food",5310 E Colonial Dr,32807.0,28.553829,-81.317217,3.5,29,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70,2010-12-17 05:58:00,2011-11-16 18:53:28,334.5385185185185
940,8Ps_l8kuiUKOjMCS87T_lg,Jazzy Dog Café,"Sandwiches, Burgers, Hot Dogs, Restaurants",1311 Sligh Blvd,32806.0,28.5264045,-81.3813406,4.0,26,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,105,2010-03-22 19:35:16,2012-11-08 23:04:15,962.1451273148148
941,WdTLUw0Y-lnGSv-CRnC8Ag,King Cajun Crawfish,"Restaurants, Seafood, Sandwiches, Cajun/Creole",924 N Mills Ave,32803.0,28.5575064,-81.364754,4.0,587,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1582,2010-06-06 16:17:56,2021-01-26 20:59:13,3887.195335648148
942,w-_sCAC92P6CfHX9K4m5uQ,Villa Italian Kitchen,"Italian, Food Court, Breakfast & Brunch, Pizza, Specialty Food, Restaurants, Pasta Shops, Food","9202 Jeff Fuqua Blvd, Ste 1427",32827.0,28.4351759339,-81.301574707,2.5,36,1,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,50,2016-04-15 10:30:02,2020-11-28 21:38:52,1688.4644675925927
943,GPhmgnZRYRGEVctAMMg3pA,Dead Lizard Brewing Company,"Beer Bar, Breweries, Food, Beer Gardens, Event Planning & Services, Coffee & Tea, Restaurants, Cafes, Nightlife, Bars, Venues & Event Spaces","4507 SW 36th St, Ste C",32811.0,28.5029862556,-81.4369689301,4.0,116,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,273,2016-08-05 21:34:22,2020-11-07 23:41:56,1555.088587962963
944,bFc5QOpFJ-3GhrEQi0dwsQ,Chirico Fast Food,"Fast Food, Restaurants",4302 S Semoran Blvd,32822.0,28.500258,-81.3111425,3.5,12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,2011-07-15 23:14:21,2020-07-15 15:07:58,3287.6622337962963
945,IsGxgUiRjJXM1qJZ-UFZEg,Jiko - The Cooking Place - Temporarily Unavailable,"Restaurants, Specialty Food, American (New), African, Food",2901 Osceola Pkwy,32830.0,28.3521325937,-81.6032884613,4.5,518,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1115,2010-07-15 18:54:45,2020-03-01 22:22:05,3517.1439814814817
946,ONN9_Yb1LaeP93MBsnGyDw,Kung Fu Tea,"Bubble Tea, Tea Rooms, Food, Restaurants, Coffee & Tea, Juice Bars & Smoothies, Asian Fusion",12098 Collegiate Way,32817.0,28.596562,-81.2106674877,4.0,155,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1369,2016-01-19 05:13:10,2020-11-18 23:26:46,1765.7594444444444
947,UYaHdKDQfi8In82GrJUs1w,Starbucks,"Restaurants, Coffee & Tea, Food","7600 Dr Phillips Rd, Ste 98",32819.0,28.451892,-81.489387,4.0,52,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1306,2010-02-11 16:14:45,2021-01-26 00:24:32,4001.3401273148147
948,huJpLUwNTApCnUvTPtCoxg,Pizza Hut,"Pizza, Italian, Chicken Wings, Restaurants",8128 S Orange Blossom Trl,32809.0,28.447211,-81.402133,2.5,20,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44,2011-03-15 16:09:11,2020-02-04 17:51:48,3248.071261574074
949,2UM2bMAW6N4zEBTyyQ_yaQ,Enclave Suites At Orlando,"American (New), Restaurants, Hotels & Travel, Event Planning & Services, Hotels",6165 Carrier Dr,32819.0,28.4566203,-81.4680636,2.0,51,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2010-10-20 20:31:08,2021-01-04 13:50:48,3728.7219907407407
950,jVNPI5CpxAG2yNGjHFh4XQ,Fiorella's Cucina Toscana,"Restaurants, Italian","Westin Orlando, 9501 Universal Blvd",32819.0,28.4340437,-81.459365,4.0,31,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,2010-05-01 18:02:48,2015-11-17 22:34:02,2026.1883564814814
951,o0aCazDzV-RoOcWSeRyjCA,Nikki's Place Southern Cuisine,"Southern, Comfort Food, Soul Food, Restaurants",742 Carter St,32805.0,28.5345881,-81.3907829,4.0,153,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,137,2012-08-02 14:46:20,2020-11-23 18:57:06,3035.1741435185186
952,PjQh1SCiHZTyzh5g_-hywg,Cedars Resturant,"Lebanese, Venues & Event Spaces, Restaurants, Event Planning & Services, Middle Eastern",7732 W Sand Lake Rd,32819.0,28.448554,-81.488213,4.5,6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2019-10-01 16:52:25,2019-10-01 16:52:25,0.0
953,ytsgCxL6_6w8BkFB-rzS6A,Russell's on Lake Ivanhoe,"Restaurants, American (Traditional)",1414 N Orange Ave,32804.0,28.5646964,-81.3732164,4.0,33,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2020-09-19 23:03:45,2021-01-01 01:41:11,103.10932870370371
954,SqwrO8L8qjf8bpPlbwdd1Q,Jimmy Hula's,"Mexican, Restaurants, Burgers, Caribbean, Hawaiian, Fast Food, Food Stands, American (New)",3900 Town Center Blvd,32837.0,28.3617750977,-81.4233667124,4.0,243,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,477,2014-08-10 02:00:10,2018-11-21 17:54:23,1564.662650462963
955,yzxKuLKJBjk-BM6Vmedu4g,Mi Pizza,"Fast Food, Pizza, Restaurants",11757 S Orange Blossom Trl,32837.0,28.395067,-81.4039436,3.5,26,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,2014-05-30 22:43:40,2019-06-27 22:32:26,1853.992199074074
956,9Aiea71UBq51EVnCRlGCQA,Chick-fil-A,"Caterers, Restaurants, Event Planning & Services, Fast Food, Burgers",13448 State Road 535,32821.0,28.3721715,-81.5041854,4.0,120,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,847,2010-03-28 00:52:22,2020-12-27 21:38:02,3927.8650462962964
957,fpOl6fueDP3ktEuNtNyPjw,Wendy's,"Restaurants, Burgers, Fast Food",7091 S. Orange Blossom Tr,32809.0,28.4630772,-81.3966985,1.5,14,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,2010-08-11 18:14:30,2018-07-04 21:50:24,2884.1499305555553
958,H6Y6XMgcsgdjdDFk1-wGEw,PDQ Lake Nona,"Restaurants, Fast Food, Chicken Wings, Sandwiches, Chicken Shop, American (Traditional)",11906 Narcoossee Rd,32827.0,28.3922985979,-81.2448665033,4.0,105,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,143,2017-08-22 00:44:37,2021-01-06 00:05:29,1232.972824074074
959,MSQKO9kDBs8r5sDulfUzMw,Sonic Drive-In,"Restaurants, Fast Food, Food, Burgers, Ice Cream & Frozen Yogurt",242 South Semoran Blvd,32807.0,28.5410853,-81.311183,2.5,41,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,129,2010-02-07 19:33:56,2021-01-04 19:08:13,3983.9821412037036
960,1pqZUZSfndlE-8D-jl3SpA,Julia's Pizza,"Pizza, Restaurants, Sandwiches, Italian",5075 Edgewater Dr,32810.0,28.6064188379,-81.4085304737,4.0,77,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,87,2012-06-15 20:05:03,2019-09-28 20:40:53,2661.024884259259
961,EMYOmr_EGKpo27H7JiKmyQ,Wawa,"Convenience Stores, Coffee & Tea, Food, Restaurants, Sandwiches, Gas Stations, Automotive",5810 Raleigh St,32811.0,28.527499,-81.459947,2.5,9,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50,2018-06-26 21:35:15,2021-01-14 16:02:21,932.7688194444445
962,55sWbKxVapkV_TlYYkUnyQ,House of Blues Restaurant & Bar,"Restaurants, Burgers, Southern, American (New), Barbeque",1490 E Buena Vista Dr,32830.0,28.371029,-81.521959,4.0,368,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,584,2017-07-23 23:08:11,2021-01-16 18:21:47,1272.8011111111111
963,4fMdAY98O4zh6IR3BR9Mgg,The H Orlando,"Burgers, Restaurants, Steakhouses, Mediterranean, Seafood",7512 Dr Phillips Blvd,32819.0,28.454456,-81.489826,4.0,241,1,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,180,2018-07-08 17:41:33,2021-01-23 22:46:16,930.2116087962963
964,QC3tvwmR0cZoWGIQQ663gg,534 Scratch kitchen,"Nightlife, American (Traditional), Restaurants, Sports Bars, Bars, Gastropubs, American (New)",534 W Church St,32805.0,28.5400896,-81.3855845,4.5,60,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,2019-03-17 01:10:34,2021-01-03 22:45:58,658.8995833333333
965,Lpqg0FVbiGKkotYaBJsCJQ,Brick & Fire,"Pizza, Restaurants, Italian, Chicken Wings",1621 S Orange Ave,32806.0,28.5231244,-81.3762374,4.0,329,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,760,2010-01-31 23:55:39,2021-01-22 22:17:00,4008.9314930555556
966,CaXmkTb7tmh7I44hdrhMuw,Pat O'brien's,"Music Venues, Nightlife, Cajun/Creole, Bars, Restaurants, Arts & Entertainment",6000 Universal Blvd,32819.0,28.472511,-81.465183,3.5,279,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808,2010-01-25 02:20:20,2020-12-06 01:58:14,3967.9846527777777
967,re-JM8HG3KnJ92xEgU1MTw,Johnny Rivers' Grill & Market,"Barbeque, Nightlife, Restaurants, Bars, American (Traditional), American (New)",1 Jeff Fuqua Blvd,32827.0,28.4354302386,-81.3023813439,2.5,121,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,259,2011-12-06 13:24:29,2020-03-08 17:52:24,3015.186053240741
968,_-qybhKgwBOlUQgolGaxIw,Little Saigon Restaurant,"Korean, Vietnamese, Restaurants, Asian Fusion",1106 E Colonial Dr,32803.0,28.5529245,-81.3652695,3.5,347,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,963,2010-01-20 00:00:37,2021-01-25 23:32:17,4023.980324074074
969,GS3DCaKRdrLc_QzgmIWj1Q,Boardwalk To Go Kiosk,"Restaurants, Hot Dogs, Food Stands",2101 Epcot Resorts Blvd,32830.0,28.3675178946,-81.5557201711,2.5,14,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,2014-06-03 23:57:51,2020-03-08 18:57:52,2104.7916782407406
970,LPDwiLJ9UQlrOgeEDKg1HQ,Joe's Crab Shack,"American (Traditional), Seafood, Restaurants",4601 S Semoran Blvd,32822.0,28.4968827,-81.309259,3.0,66,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,141,2010-04-03 00:30:35,2016-08-13 23:25:43,2324.9549537037037
971,stkgzk9YVHYm7ufO8bs9IQ,Sleuths Mystery Dinner Shows,"Nightlife, Performing Arts, Restaurants, American (New), Arts & Entertainment, Comedy Clubs",8267 International Dr,32819.0,28.445328,-81.467763,4.0,193,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,326,2010-10-02 02:16:08,2021-01-02 22:32:42,3745.844837962963
972,c4nq68thtwbVGH5Vef1E5w,Arby's,"Restaurants, Sandwiches, Fast Food",4025 E Colonial Dr,32803.0,28.553831,-81.3344837,3.5,19,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,73,2010-08-13 17:11:50,2020-06-15 22:58:08,3594.2404861111113
973,-PEBtefS0l-HSyNuQ3LQmA,McDonald's,"Fast Food, Coffee & Tea, Restaurants, Burgers, Food",9303 Jeff Fuqua Blvd,32827.0,28.431169,-81.308055,3.0,8,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28,2017-04-23 17:07:08,2020-11-05 20:26:32,1292.1384722222222
974,grkQMUCIW4UCCsPe4HDc-Q,A Brasileira Bar & Grill,"Restaurants, Salad, Sports Bars, Bars, Nightlife, Brazilian",2417 S Hiawassee Rd,32835.0,28.5156805,-81.4827572,2.5,19,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99,2018-12-29 01:52:29,2020-09-24 18:10:20,635.6790625
975,06hrbl86l9sll5VJA_-KXg,Auntie Anne's,"Restaurants, Food, Fast Food, Pretzels",8200 Vineland Ave,32821.0,28.386828,-81.493688,3.0,18,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,2012-02-25 20:46:41,2021-01-22 19:55:01,3253.9641203703704
976,vgqV4-h-LhS-D-7mKiQtZA,Burger King,"Restaurants, Burgers, Fast Food",5624 Vineland Rd,32819.0,28.4823434,-81.4573807,1.5,38,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,2011-09-21 16:44:44,2019-04-16 19:34:29,2764.1178819444444
977,hpL0cAz9x0K2atGnnm_TVA,Pollo Tropical,"Cuban, Latin American, Chicken Shop, Fast Food, Restaurants, Caribbean",7643 W Colonial Dr,32818.0,28.5524676,-81.4885242,1.5,41,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74,2010-12-31 20:47:31,2020-11-20 18:39:52,3611.9113541666666
978,2tnBRIpBtQGS7gvneZlHTA,Chipotle,"Fast Food, Restaurants, Mexican",2610 S Semoran Blvd,32822.0,28.51412,-81.3109,2.5,8,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,2019-01-31 18:40:06,2020-09-17 22:35:46,595.1636574074074
979,eX3aeR-oJBulHO16_Y_KRQ,Jersey Mike's Subs,"Restaurants, Food, Sandwiches, Fast Food, Delis","13651 Hunters Oak Dr, Ste 103",32837.0,28.366388,-81.425795,4.0,39,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,121,2012-09-28 00:27:59,2020-11-10 18:48:20,2965.7641319444447
980,Nxx62eyMqVfj4HRFPpZfwg,Chico's Sub Shop,"Restaurants, Sandwiches",5 Fred L Maxwell Blvd,32805.0,28.5422797,-81.4056396,4.5,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,2010-06-15 20:05:39,2021-01-19 20:31:56,3871.0182523148146
981,rvaWJ5de_nxsdIDrM0hq1g,Wawa,"Food, Gas Stations, Sandwiches, Convenience Stores, Restaurants, Automotive, Coffee & Tea",11750 University Blvd,32817.0,28.5971190374,-81.2146262024,4.0,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,276,2014-06-21 19:17:14,2021-01-16 03:41:54,2400.350462962963
982,ivvtEJy4hltvfGd00ZaEiw,Burger Barn Fresh Burgers & Shakes,"Burgers, Sandwiches, Hot Dogs, American (Traditional), Restaurants, Chicken Wings",11787 International Dr,32821.0,28.3930218,-81.4656978,4.5,99,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48,2019-05-18 15:37:28,2020-02-07 18:15:46,265.10993055555554
983,rDEPGk6mwitC18azki5D5w,McAlister's Deli,"Delis, Sandwiches, Restaurants, Salad","12226 Corporate Blvd, \",32817.0,28.6070846,-81.2097618,3.5,43,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,109,2015-10-26 18:53:46,2020-02-21 17:37:12,1578.9468287037037
984,7tKaljvMDKYPCGK67Q68lA,Fitlife Foods - Dr. Phillips,"Health Markets, Restaurants, Food, Specialty Food, Mexican",7341 W. Sand Lake Rd,32819.0,28.4503899093,-81.481757627,5.0,16,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2016-04-27 15:03:20,2020-11-23 16:08:47,1671.045451388889
985,qRN3AICOhVFKq57qI89VLg,Cricket's Bar & Grill,"Restaurants, Bars, Nightlife, Cocktail Bars, Burgers, Salad, American (Traditional)",1500 Sand Lake Rd,32809.0,28.4512554723,-81.3984208927,4.0,11,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,2014-10-25 03:02:37,2020-11-07 00:02:43,2204.8750694444443
986,kCDzYfI4dL08VFkvHowp3A,Cantina Laredo,"Mexican, Restaurants",8000 Via Dellagio Way,32819.0,28.4505813028,-81.494178772,3.5,87,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,2010-03-20 00:08:55,2014-08-23 05:18:21,1617.2148842592592
987,3-ijqwLnsPciKR0xu6JiuQ,Pinchomania,"Latin American, Food Stands, Food, Street Vendors, Restaurants",533 N Semoran Blvd,32807.0,28.5498477,-81.3100912,3.0,5,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,2011-08-03 23:03:10,2016-07-30 03:37:41,1822.190636574074
988,khcy6bD60V3SXhYEPubcKQ,Oscar's,"Restaurants, American (Traditional)",14200 Bonnet Creek Resort Ln,34746.0,28.3537784,-81.5343606,3.0,34,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118,2011-06-24 16:34:04,2020-02-22 13:35:20,3164.8758796296297
989,QtmRlJRg04DQBFoldVR5Yg,The Crooked Spoon,"Restaurants, American (New), Burgers, Food, Food Stands, Gastropubs",1601 E Colonial Dr,32803.0,28.553398,-81.359936,4.5,68,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,159,2011-03-04 17:33:39,2013-07-04 21:25:56,853.1613078703704
990,bORoF6fOYu39jHgzNyiKiA,Dragonfly Robata Grill & Sushi,"Bars, Lounges, Sushi Bars, Nightlife, Ethnic Food, Japanese, Tapas Bars, Food, Specialty Food, Restaurants",7972 Via Dellagio Way,32819.0,28.4505435704,-81.4934062958,4.5,855,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2131,2010-08-21 02:59:48,2021-01-23 23:58:55,3808.874386574074
991,rGGn-gLvRB5o51En7c5OKA,Food Truck Fridays,"Food Stands, Restaurants",8701 Maitland Summit Blvd,32810.0,28.635564,-81.3998763,4.0,18,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144,2012-04-20 15:32:28,2014-11-07 17:55:11,931.0991087962963
992,WAv6EhpjdTY-o2LkJWLSwQ,iShanghai,"Restaurants, Shanghainese, Chinese, Dim Sum","8216 World Center Dr, Ste A",32821.0,28.356721,-81.494684,2.5,183,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229,2015-11-02 00:16:19,2018-09-01 20:47:03,1034.854675925926
993,HVjoSbmDUFEcPA_h1OnYYA,Pancho's,"Food, Restaurants, Mexican",1 Airport Way,32827.0,28.4311577,-81.308083,1.0,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2011-02-01 17:10:43,2012-10-12 09:26:50,618.6778587962963
994,tjFo7ITmux-n7_d93gCf-g,Taste of Jamaica,"Caribbean, Restaurants",6406 N Orange Blossom Trl,32810.0,28.6136923,-81.4345273,3.0,44,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2011-06-03 16:12:15,2020-12-10 22:50:32,3478.2765856481483
995,ikP1CI-tGKk46TvLZVe8BQ,The Artist's Palette,"American (Traditional), Restaurants",1960 Broadway,32830.0,28.376110562,-81.5226520847,3.5,43,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,226,2011-02-18 12:42:25,2021-01-09 17:33:04,3613.2018402777776
996,RH97wPsSwcEz6cUOSXkedw,Mango Joes Cafe,"Restaurants, Cafes, American (New)",7007 Sea Harbor Dr,32821.0,28.4085129972,-81.4631549605,2.5,14,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,2014-06-21 22:20:52,2020-12-12 20:25:25,2365.919826388889
997,AoVu0VJ7k5ELltUXhWwfsw,Bar Louie Plaza on University,"Cocktail Bars, Nightlife, Restaurants, Gastropubs, Bars, American (New), Sports Bars","4100 N Alafaya Trl, Ste 167 & 173",32826.0,28.59835732,-81.20837891,3.5,312,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,587,2014-09-26 04:00:05,2020-12-17 23:49:39,2274.826087962963
998,pRzsuInl4Se8sRGRf0KShA,Tropical Smoothie Cafe,"Sandwiches, Food, Restaurants, Juice Bars & Smoothies, Salad",63 W Washington St,32801.0,28.5437177772,-81.3803935423,3.0,29,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79,2012-03-23 16:06:33,2021-01-26 00:05:20,3230.332488425926
999,x-zntyVfHFictYwjH1NRCg,Chili's,"American (Traditional), Burgers, Restaurants, Nightlife, Bars, Sports Bars, Tex-Mex, American (New)",12715 Pegasus Dr,32816.0,28.601719,-81.20049,2.5,5,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2017-05-09 17:35:16,2019-10-04 17:38:22,878.0021527777777
1000,Y_QCdhIn-QCLYjceCH_qPg,Dino-Bite Snacks,"Food, Restaurants, Fast Food, Food Stands, Desserts",2901 Osceola Pkwy,32836.0,28.3563846211,-81.5890494412,4.0,12,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41,2013-01-18 20:20:38,2019-12-04 19:53:11,2510.9809375
1001,SQe8olPg4I8k9iS_wjlvBg,Txokos,"Restaurants, Basque, Spanish","3201 Corrine Dr, Ste 100",32804.0,28.568599,-81.343657,3.5,147,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,395,2014-03-05 22:55:15,2016-05-28 21:43:30,814.9501736111112
1002,fHHIpDC6PSVs_78QrKwMvQ,5 & Diner,"American (Traditional), Diners, Restaurants, Breakfast & Brunch",12286 E Colonial Dr,32826.0,28.564981,-81.19658,3.5,23,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,131,2010-05-07 22:34:00,2013-03-17 23:23:15,1045.034201388889
1003,rLDLCjpthJdL0CziRd87WQ,Villas of Grand Cypress,"Resorts, Event Planning & Services, Restaurants, Golf, Active Life, Caterers, Venues & Event Spaces, Hotels & Travel, Hotels",1 N Jacaranda St,32836.0,28.407649,-81.5287588,4.5,67,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190,2010-07-03 22:28:47,2019-11-18 02:52:10,3424.1829050925926
1004,035XcNrfyvSCP12SBgv6Vg,Chuy's,"Tex-Mex, Cocktail Bars, Mexican, Restaurants, Nightlife, Salad, Bars",6688 S Semoran Blvd,32822.0,28.4664209387,-81.3111133128,4.0,344,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,766,2015-02-19 01:14:23,2021-01-23 16:32:15,2165.6374074074074
1005,D34rJDeTwZ8-mJ3nGhQOow,Sonny's BBQ,"Barbeque, Restaurants",1111 S Semoran Blvd.,32807.0,28.529398,-81.309905,4.0,5,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2013-02-26 13:57:34,2013-06-17 14:11:25,111.00961805555555
1006,H3R1Y6ey513BfxiwOwLNRA,Tenders,"Chicken Wings, American (Traditional), Southern, Halal, Fast Food, Restaurants, Sandwiches",12226 Corporate Blvd,32817.0,28.6069090964,-81.2097096586,3.5,113,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,160,2010-02-27 19:59:25,2021-01-08 23:05:16,3968.1290625
1007,s2ikWZWcoUdvGYOFTK2gGA,Chef Wang's Kitchen,"Restaurants, Chinese",5148 W Colonial Dr,32808.0,28.5503834544,-81.4512862265,4.5,58,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93,2017-01-20 23:58:12,2019-05-26 15:34:50,855.6504398148148
1008,dhcAYQo7d2yQojQtdATFFw,"Vitale, Spa Cafe","Restaurants, Cafes",4024 Central Florida Pkwy,32837.0,28.405186,-81.429529,5.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,2017-01-28 18:00:47,2020-11-07 22:44:36,1379.1970949074075
1009,s0fL0Zf66-RHe0TCgPd5iA,Agave Azul Cocina Mexicana,"Restaurants, Mexican, Bars, Cocktail Bars, Nightlife, Spanish",4750 S Kirkman Rd,32811.0,28.49288,-81.460699,4.5,1009,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789,2010-02-19 19:09:57,2021-01-26 23:38:18,3994.1863541666667
1010,6ImETxguVguwAJ-id7440w,PokéStop,"Mexican, Tacos, Restaurants, Sushi Bars, Poke, Food, Hawaiian","11565 University Blvd, Ste 5",32817.0,28.5983211,-81.2191368,4.5,68,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116,2018-11-03 18:13:34,2021-01-19 21:44:50,808.146712962963
